id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,purchase_value,purchase_frequency,CLV,CLV_scaled,CLV_segment
1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1,172.85521728175746,9,1555.696955535817,2.5170002840145984,Medium CLV
8846,User8846,60.0,Non-Binary,Tablet,,Entertainment,Unknown,0,64.94024159465347,4,259.7609663786139,-0.7210802811669335,Low CLV
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,108.09649345576528,3,324.2894803672958,-0.5598466023471309,Low CLV
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,59.817699527528404,1,59.817699527528404,-1.2206669983708092,Low CLV
373,User373,34.0,Female,Mobile,Top,Education,Evening,1,197.78024143939646,4,791.1209657575859,0.6065983244892634,High CLV
8095,User8095,22.0,Female,Tablet,Side,Entertainment,Afternoon,0,189.9306811435904,9,1709.3761302923135,2.90098958072035,Medium CLV
5756,User5756,51.0,Non-Binary,Tablet,,Shopping,Afternoon,1,27.09682604633106,6,162.58095627798636,-0.9638983714613725,Low CLV
3032,User3032,31.0,Male,Desktop,Side,,Morning,0,147.00353105282392,6,882.0211863169435,0.833725466590929,High CLV
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,186.54469713481984,1,186.54469713481984,-0.9040215533262245,Low CLV
5346,User5346,30.0,Non-Binary,Tablet,,News,Morning,1,52.50356212292004,2,105.00712424584007,-1.1077547873076217,Low CLV
8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1,122.2301414994733,6,733.3808489968399,0.46232642257543827,High CLV
5879,User5879,42.0,Non-Binary,Mobile,Side,,Afternoon,0,184.78789356584753,2,369.57578713169505,-0.4466923176991553,Low CLV
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1,26.11027614544379,3,78.33082843633137,-1.174409310165637,Low CLV
4539,User4539,54.0,Male,Mobile,Bottom,,Unknown,1,145.53564810443117,4,582.1425924177247,0.08443610743783996,High CLV
2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1,73.52282132705915,5,367.61410663529574,-0.45159385569457533,Low CLV
6409,User6409,52.0,Male,Desktop,Top,,Unknown,1,186.39131516777547,9,1677.5218365099793,2.8213970927601695,Medium CLV
2946,User2946,37.0,Female,Desktop,Bottom,,Unknown,1,194.79048412976618,4,779.1619365190647,0.5767169873864357,High CLV
2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1,189.9679680404181,9,1709.711712363763,2.9018280803010974,Medium CLV
4035,User4035,22.0,Female,Tablet,Top,Education,Morning,0,105.35855899834348,3,316.07567699503045,-0.5803699594330408,Low CLV
8928,User8928,39.0,Non-Binary,Tablet,Top,Social Media,Afternoon,0,175.16767717807642,8,1401.3414174246113,2.131320997176456,Medium CLV
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,172.01889173631267,1,172.01889173631267,-0.9403163460845491,Low CLV
5193,User5193,50.0,Female,Desktop,Side,Education,Afternoon,1,77.43808518378601,9,696.9427666540741,0.3712806863247404,High CLV
9220,User9220,21.0,Female,Mobile,,,Night,1,169.2047853471219,9,1522.8430681240973,2.4349101690639845,Medium CLV
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,26.661374248788672,2,53.322748497577344,-1.2368955581745753,Low CLV
2077,User2077,57.0,Male,Mobile,,Entertainment,Night,0,127.32857812676954,4,509.31431250707817,-0.09753571813637715,High CLV
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1,61.40159071178655,8,491.2127256942924,-0.1427651098253503,High CLV
9418,User9418,20.0,Male,Tablet,Side,News,Unknown,1,41.70203943991019,7,291.9142760793713,-0.6407406593650917,Low CLV
6086,User6086,24.0,Male,Desktop,Bottom,,Morning,1,33.85157629325765,1,33.85157629325765,-1.285547053945685,Low CLV
6620,User6620,52.0,Female,Tablet,Top,Education,Unknown,1,145.33197965806517,5,726.6598982903258,0.44553317040527557,High CLV
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Evening,1,81.1774934782519,7,568.2424543477633,0.04970463357318294,High CLV
7588,User7588,38.0,Male,Desktop,Top,,Afternoon,0,150.45801887517706,4,601.8320755007082,0.1336330840191776,High CLV
8174,User8174,20.0,Female,Mobile,Bottom,,Unknown,1,31.764141343809627,1,31.764141343809627,-1.2907628073451134,Low CLV
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,Unknown,1,76.75226080950986,9,690.7703472855887,0.35585801779445225,High CLV
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,117.1084326275607,5,585.5421631378035,0.09293041886274793,High CLV
4348,User4348,62.0,Female,Desktop,,Shopping,Afternoon,1,162.33016967101344,2,324.6603393420269,-0.5589199584013287,Low CLV
7063,User7063,51.0,Female,Mobile,Top,News,Evening,0,77.37545052777259,8,619.0036042221807,0.17653859315903644,High CLV
6188,User6188,20.0,Male,Desktop,,,Morning,1,132.66044775866163,2,265.32089551732327,-0.7071880066730755,Low CLV
1122,User1122,49.0,Non-Binary,Tablet,Top,,Morning,1,179.4759946825137,3,538.427984047541,-0.024791065016927627,High CLV
6520,User6520,29.0,Female,Desktop,,,Evening,0,130.85537387281482,1,130.85537387281482,-1.0431692557216825,Low CLV
1269,User1269,36.0,Male,Mobile,Bottom,Social Media,Night,0,61.93270545565408,2,123.86541091130816,-1.0606346733089458,Low CLV
1677,User1677,38.0,Non-Binary,Desktop,Bottom,News,Night,0,24.392140680176844,7,170.7449847612379,-0.943499384021879,Low CLV
2931,User2931,52.0,Non-Binary,Tablet,,,Evening,0,176.6177973021674,2,353.2355946043348,-0.4875206150046262,Low CLV
6251,User6251,44.0,Non-Binary,Mobile,Side,,Unknown,1,23.828493953069685,6,142.97096371841812,-1.0128967296532674,Low CLV
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,177.4463010831559,3,532.3389032494676,-0.040005500264523576,High CLV
487,User487,28.0,Male,Mobile,Side,,Afternoon,1,115.20868412489816,4,460.8347364995926,-0.2186688405988303,High CLV
741,User741,29.0,Non-Binary,Mobile,Top,,Night,0,189.03218573232132,8,1512.2574858585706,2.4084605847543274,Medium CLV
4871,User4871,58.0,Female,Desktop,Side,,Night,1,163.78098243925976,3,491.34294731777925,-0.14243973256003223,High CLV
4976,User4976,34.0,Female,Mobile,,Entertainment,Afternoon,1,199.62813989600073,6,1197.7688393760045,1.622665929257718,Medium CLV
6074,User6074,35.0,Male,Mobile,,,Afternoon,1,83.12812678130783,1,83.12812678130783,-1.1624225772820567,Low CLV
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,158.09389200760285,7,1106.65724405322,1.3950106372172058,Medium CLV
986,User986,46.0,Male,Mobile,Top,Education,Afternoon,0,92.3475644496636,8,738.7805155973087,0.47581825830168356,High CLV
5082,User5082,44.0,Female,Mobile,Top,Shopping,Afternoon,1,106.37761165470359,8,851.0208932376287,0.75626682096728,High CLV
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,132.95098337930662,3,398.85295013791983,-0.37353915787699354,Low CLV
5193,User5193,50.0,Female,Desktop,Side,Education,Afternoon,1,177.26188055354098,1,177.26188055354098,-0.9272159921052046,Low CLV
4890,User4890,43.0,Male,Tablet,Bottom,Education,Unknown,1,197.13502445587312,9,1774.215220102858,3.062999277446286,Medium CLV
6875,User6875,61.0,Non-Binary,Tablet,Side,Shopping,Unknown,0,158.28921449561327,6,949.7352869736796,1.0029187872177596,Medium CLV
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,95.19802079012008,9,856.7821871110807,0.7706622339182367,High CLV
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1,95.84426040987263,7,670.9098228691084,0.306233670091028,High CLV
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,152.76481428600047,1,152.76481428600047,-0.9884253997060184,Low CLV
1051,User1051,43.0,Female,Tablet,Bottom,Shopping,Night,0,62.97988623829442,1,62.97988623829442,-1.2127658246884072,Low CLV
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1,39.88534036365104,6,239.31204218190624,-0.7721748294889472,Low CLV
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,83.83198837533978,5,419.1599418766989,-0.32279924800736653,Low CLV
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Unknown,1,71.70301849773472,9,645.3271664796125,0.24231176102018173,High CLV
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Unknown,1,73.33546168207822,2,146.67092336415644,-1.0036518537326498,Low CLV
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,62.04939518898379,8,496.3951615118703,-0.1298160561362764,High CLV
6588,User6588,58.0,Non-Binary,Tablet,Bottom,,Night,0,27.57677413454514,5,137.8838706727257,-1.0256075558532862,Low CLV
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,23.217308252014487,2,46.43461650402897,-1.2541065365912019,Low CLV
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,197.79003015248568,6,1186.7401809149142,1.5951092559947844,Medium CLV
6167,User6167,20.0,Male,Mobile,,,Night,1,96.99916407245522,8,775.9933125796417,0.5687997293717962,High CLV
6043,User6043,32.0,Male,Mobile,Top,,Unknown,0,89.1787964887427,4,356.7151859549708,-0.47882636064211265,Low CLV
7941,User7941,41.0,Female,Desktop,Bottom,,Afternoon,1,142.33651088475256,2,284.6730217695051,-0.6588339641613908,Low CLV
8726,User8726,62.0,Female,Desktop,,Education,Morning,1,59.28569981571155,5,296.42849907855776,-0.6294612305330648,Low CLV
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,190.99301311104057,2,381.98602622208114,-0.4156835685448322,Low CLV
5925,User5925,45.0,Male,Mobile,Bottom,Education,Afternoon,0,161.54210259479936,2,323.0842051895987,-0.5628581539679288,Low CLV
4556,User4556,29.0,Male,Mobile,Side,Entertainment,Afternoon,0,36.09398041620671,6,216.5638824972403,-0.8290143450088974,Low CLV
6438,User6438,53.0,Non-Binary,Tablet,Top,,Night,1,95.1645396412871,9,856.480856771584,0.7699093171660301,High CLV
8373,User8373,29.0,Male,Desktop,,Shopping,Afternoon,1,178.24129536118966,4,712.9651814447586,0.4113149707146147,High CLV
6592,User6592,59.0,Non-Binary,Desktop,,,Evening,0,190.05176401245384,6,1140.310584074723,1.4790982983276464,Medium CLV
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1,104.13227202497654,7,728.9259041748358,0.4511951087082549,High CLV
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Evening,1,130.4140500579274,6,782.4843003475644,0.5850183864011534,High CLV
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1,50.06611029657354,8,400.5288823725883,-0.36935160259413535,Low CLV
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Unknown,1,198.41035270465576,4,793.6414108186231,0.6128960152980973,High CLV
301,User301,59.0,Male,Tablet,Side,,Evening,1,61.70090624901981,1,61.70090624901981,-1.2159615382739366,Low CLV
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,189.69171934432262,7,1327.8420354102584,1.9476723274544987,Medium CLV
175,User175,24.0,Female,Desktop,Side,News,Afternoon,0,136.93639681862632,3,410.80919045587893,-0.3436647892892354,Low CLV
3235,User3235,57.0,Male,Desktop,Bottom,,Evening,0,129.39262307819465,6,776.3557384691678,0.5697053020536355,High CLV
1335,User1335,56.0,Female,Mobile,Side,Social Media,Unknown,0,112.28393198297155,2,224.5678639659431,-0.8090152578203899,Low CLV
3929,User3929,55.0,Female,Tablet,Side,,Afternoon,0,61.520566109196565,9,553.6850949827691,0.013330998737401619,High CLV
858,User858,49.0,Non-Binary,Tablet,Side,Social Media,Afternoon,0,51.77504576099149,1,51.77504576099149,-1.2407627138010473,Low CLV
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1,59.68751763263156,6,358.12510579578935,-0.47530347519621385,Low CLV
2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1,53.558887185965816,6,321.35332311579486,-0.5671830092468152,Low CLV
6248,User6248,48.0,Female,Mobile,Top,,Evening,1,160.32520524201558,5,801.626026210078,0.6328467135855442,High CLV
3236,User3236,56.0,Female,Mobile,Bottom,,Unknown,1,83.02254665001142,5,415.1127332500571,-0.33291177494296514,Low CLV
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,30.411681781411346,1,30.411681781411346,-1.2941421201050314,Low CLV
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1,194.43847342534605,5,972.1923671267302,1.0590309990883537,Medium CLV
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1,179.08145929341663,2,358.16291858683326,-0.4752089945545626,Low CLV
2297,User2297,57.0,Male,Tablet,Side,Education,Morning,1,186.99541097513833,7,1308.9678768259682,1.9005125552070359,Medium CLV
58,User58,36.0,Female,Mobile,Top,Shopping,Unknown,1,199.08340807635835,3,597.250224229075,0.12218467632052532,High CLV
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,51.301144859507716,4,205.20457943803086,-0.8573971808725377,Low CLV
6287,User6287,40.0,Female,Tablet,,,Unknown,1,91.32356340247857,3,273.9706902074357,-0.6855752632095046,Low CLV
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Night,1,156.48292562673643,3,469.44877688020927,-0.19714543436770654,High CLV
4639,User4639,32.0,Female,Mobile,Side,Education,Night,0,145.2837112496826,4,581.1348449987304,0.08191810704325296,High CLV
3846,User3846,38.0,Non-Binary,Tablet,Bottom,,Night,1,47.70126314117391,5,238.50631570586955,-0.7741880517967893,Low CLV
3375,User3375,52.0,Non-Binary,Mobile,Bottom,Education,Morning,1,166.84996249831119,1,166.84996249831119,-0.9532316516616833,Low CLV
3230,User3230,45.0,Male,Mobile,Top,Entertainment,Morning,0,60.39930293059892,4,241.59721172239568,-0.7664650080632641,Low CLV
1566,User1566,56.0,Non-Binary,Mobile,Side,News,Morning,0,60.28717066807216,8,482.29736534457726,-0.16504140689676425,High CLV
9395,User9395,27.0,Female,Tablet,Top,,Evening,0,116.65539612081444,7,816.5877728457011,0.6702307675876935,High CLV
8550,User8550,29.0,Female,Desktop,Top,Social Media,Morning,0,126.72918827150657,9,1140.5626944435592,1.4797282319759435,Medium CLV
8228,User8228,49.0,Male,Mobile,Side,,Morning,0,124.41551741080602,5,622.0775870540301,0.18421937689279685,High CLV
4034,User4034,43.0,Female,Desktop,Top,Shopping,Night,1,36.467630731595875,4,145.8705229263835,-1.0056517681756472,Low CLV
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1,177.94295527346847,8,1423.5436421877478,2.186796416572794,Medium CLV
9902,User9902,61.0,Female,Mobile,Side,Entertainment,Night,0,67.8080076659671,9,610.2720689937039,0.1547216093233488,High CLV
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,43.312685830904755,7,303.1888008163333,-0.6125696542090752,Low CLV
3473,User3473,40.0,Female,Desktop,Bottom,News,Night,0,179.97465437641588,7,1259.8225806349112,1.7777160360904982,Medium CLV
8783,User8783,46.0,Female,Desktop,Top,Entertainment,Morning,0,192.0172696813556,5,960.086348406778,1.0287823878399738,Medium CLV
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,175.1829711077811,4,700.7318844311244,0.380748336529462,High CLV
6287,User6287,40.0,Female,Tablet,,,Morning,1,165.71289345047805,1,165.71289345047805,-0.9560727805568322,Low CLV
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,137.94355651502391,7,965.6048956051674,1.0425712636645912,Medium CLV
5671,User5671,61.0,Non-Binary,Mobile,Top,,Night,0,119.15432670964508,1,119.15432670964508,-1.072405987881558,Low CLV
1280,User1280,28.0,Male,Tablet,Bottom,News,Unknown,0,35.65761678405383,1,35.65761678405383,-1.281034404661995,Low CLV
3824,User3824,59.0,Male,Tablet,Side,,Unknown,0,93.52157835272577,5,467.60789176362886,-0.20174514790958262,High CLV
3333,User3333,30.0,Male,Tablet,Top,,Unknown,1,87.08393306221652,9,783.7553975599486,0.5881944037463886,High CLV
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1,66.7556810768587,6,400.53408646115224,-0.3693385994379769,Low CLV
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Unknown,1,150.2156204639453,3,450.6468613918359,-0.24412469695511366,High CLV
3676,User3676,54.0,Female,Mobile,,,Evening,0,109.25763231417875,3,327.77289694253625,-0.5511427901163642,Low CLV
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Evening,1,34.58831886337663,7,242.1182320436364,-0.7651631646154473,Low CLV
6679,User6679,26.0,Male,Tablet,,Entertainment,Night,1,59.63297635096604,6,357.79785810579625,-0.4761211501383662,Low CLV
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1,142.98657745872725,9,1286.8791971285452,1.8453208443222562,Medium CLV
3245,User3245,40.0,Male,Desktop,Side,,Afternoon,1,33.70355470825403,6,202.2213282495242,-0.8648512586783716,Low CLV
8965,User8965,25.0,Female,Mobile,Bottom,,Unknown,1,173.21724452877837,5,866.0862226438918,0.7939096912684619,High CLV
4957,User4957,58.0,Male,Desktop,,Social Media,Evening,1,109.12637486251538,7,763.8846240376076,0.5385444471928548,High CLV
3208,User3208,27.0,Female,Mobile,Side,Social Media,Unknown,0,106.50558391879665,1,106.50558391879665,-1.1040106724861292,Low CLV
373,User373,34.0,Female,Mobile,,Education,Unknown,1,126.63340123871316,7,886.4338086709921,0.8447510317466762,High CLV
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Unknown,1,168.44257386652686,3,505.32772159958057,-0.10749678307083625,High CLV
1631,User1631,53.0,Non-Binary,Mobile,Side,Shopping,Evening,0,82.60565742239476,9,743.4509168015528,0.4874879206133987,High CLV
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,142.04290746063145,6,852.2574447637887,0.7593565209973783,High CLV
5766,User5766,63.0,Male,Desktop,Side,Social Media,Unknown,1,121.8317535192424,9,1096.4857816731815,1.3695957903977287,Medium CLV
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,68.06508863049584,5,340.3254431524792,-0.5197784663642374,Low CLV
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,178.15339754392843,7,1247.0737828074991,1.745861349732711,Medium CLV
8726,User8726,62.0,Female,Desktop,Side,,Morning,1,163.53668388924706,4,654.1467355569882,0.2643487099603057,High CLV
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,138.52133023851658,7,969.649311669616,1.0526768129859865,Medium CLV
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,173.10471123696354,1,173.10471123696354,-0.9376032714791903,Low CLV
1141,User1141,37.0,Male,Desktop,,,Afternoon,1,176.11295617276443,7,1232.790693209351,1.710173016955883,Medium CLV
9204,User9204,42.0,Female,Mobile,Bottom,Shopping,Afternoon,0,147.50533580870626,8,1180.04268646965,1.5783746126327116,Medium CLV
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,170.66239910546096,5,853.3119955273048,0.7619914662114236,High CLV
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,145.54486310047105,2,291.0897262009421,-0.6428009146236101,Low CLV
6811,User6811,24.0,Male,Mobile,Bottom,,Evening,1,142.42533891685406,5,712.1266945842704,0.40921989192227953,High CLV
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,131.35004807873318,6,788.1002884723991,0.5990507322526982,High CLV
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Unknown,1,155.48899512037542,2,310.97799024075084,-0.5931072555221408,Low CLV
4222,User4222,59.0,Male,Desktop,Side,,Night,0,48.54891895275327,6,291.2935137165196,-0.6422917225036758,Low CLV
5690,User5690,34.0,Male,Tablet,Side,Shopping,Morning,0,178.55673665580713,6,1071.3404199348429,1.3067665242683686,Medium CLV
4845,User4845,57.0,Female,Desktop,Bottom,Social Media,Afternoon,0,176.93183499414175,1,176.93183499414175,-0.9280406579223875,Low CLV
4254,User4254,19.0,Male,Desktop,Bottom,,Unknown,1,25.264510946220646,1,25.264510946220646,-1.307003059215102,Low CLV
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,168.64701510165727,3,505.9410453049718,-0.1059643064769236,High CLV
6237,User6237,32.0,Non-Binary,Mobile,,News,Morning,1,43.196576145220135,3,129.5897284356604,-1.0463316510303626,Low CLV
7942,User7942,29.0,Male,Tablet,Top,Education,Night,0,80.32139376664554,4,321.28557506658217,-0.5673522873927422,Low CLV
7431,User7431,62.0,Male,Mobile,Bottom,,Evening,0,153.8314861324894,2,307.6629722649788,-0.6013902998780244,Low CLV
8174,User8174,20.0,Female,Mobile,,,Afternoon,1,48.93678128869548,9,440.4310315982593,-0.2696504020736942,Low CLV
5413,User5413,53.0,Female,Mobile,Bottom,,Morning,0,167.2340643414312,7,1170.6384503900185,1.554876789951178,Medium CLV
6167,User6167,20.0,Male,Mobile,,Shopping,Night,1,169.78415203239354,7,1188.4890642267546,1.5994790899296563,Medium CLV
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,111.34419207695052,6,668.0651524617031,0.2991258560958654,High CLV
3966,User3966,28.0,Male,Tablet,Top,Shopping,Night,0,21.149456909030043,3,63.44837072709013,-1.211595249497232,Low CLV
4348,User4348,62.0,Female,Desktop,Top,Shopping,Afternoon,1,71.6668639714843,6,430.0011838289058,-0.29571086157347953,Low CLV
7547,User7547,37.0,Female,Desktop,Bottom,,Night,0,131.0468453076336,8,1048.3747624610687,1.2493835595582008,Medium CLV
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,196.61351204493621,8,1572.9080963594897,2.560004769631192,Medium CLV
7973,User7973,28.0,Female,Mobile,,,Morning,1,133.7264348630003,9,1203.5379137670027,1.6370807829394391,Medium CLV
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,66.76464459154877,1,66.76464459154877,-1.2033090671246702,Low CLV
4945,User4945,31.0,Male,Tablet,,,Morning,1,134.12102655793004,1,134.12102655793004,-1.035009557572408,Low CLV
7712,User7712,49.0,Non-Binary,Desktop,Side,Education,Afternoon,0,117.19736834885398,3,351.592105046562,-0.4916271076405501,Low CLV
1911,User1911,23.0,Non-Binary,Tablet,Side,Entertainment,Morning,0,160.37217112720586,3,481.11651338161755,-0.1679919336385233,High CLV
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,39.256514988852516,8,314.0521199108201,-0.5854261048921835,Low CLV
2470,User2470,20.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0,156.98502245036505,1,156.98502245036505,-0.9778806087962942,Low CLV
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,117.42798416169985,2,234.8559683233997,-0.7833089644145675,Low CLV
1529,User1529,20.0,Female,Mobile,,Entertainment,Afternoon,1,193.33856069461905,2,386.6771213892381,-0.4039621994206776,Low CLV
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0,81.5369898869635,3,244.61096966089048,-0.7589347047994832,Low CLV
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,133.87194076411066,6,803.231644584664,0.6368585796787349,High CLV
6193,User6193,29.0,Female,Desktop,,Shopping,Afternoon,1,187.76505899180313,1,187.76505899180313,-0.9009723054894109,Low CLV
4791,User4791,34.0,Non-Binary,Mobile,,News,Morning,0,38.451751038322264,2,76.90350207664453,-1.177975688277012,Low CLV
8514,User8514,47.0,Female,Mobile,Side,,Unknown,0,188.7011277025612,1,188.7011277025612,-0.8986334045519105,Low CLV
4756,User4756,59.0,Non-Binary,Mobile,,Education,Evening,1,143.8194300141464,5,719.097150070732,0.4266365673059559,High CLV
2483,User2483,53.0,Non-Binary,Mobile,,,Afternoon,0,32.21067063893094,7,225.4746944725166,-0.8067494126985494,Low CLV
7688,User7688,57.0,Male,Mobile,,,Evening,1,74.17344205042693,8,593.3875364034154,0.11253320087553377,High CLV
8662,User8662,40.0,Male,Mobile,Bottom,,Night,0,147.47097595615068,1,147.47097595615068,-1.001652808431852,Low CLV
245,User245,32.0,Non-Binary,Tablet,Side,,Afternoon,0,32.12310826437891,7,224.86175785065234,-0.8082809221091627,Low CLV
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1,124.79068283172919,5,623.953414158646,0.18890639796630487,High CLV
3604,User3604,49.0,Male,Tablet,,,Unknown,1,82.25895025153221,1,82.25895025153221,-1.1645943385822493,Low CLV
2964,User2964,40.0,Non-Binary,Mobile,Side,,Night,1,131.76479319814587,3,395.2943795944376,-0.38243075299672713,Low CLV
7086,User7086,30.0,Non-Binary,Mobile,Top,,Unknown,1,28.233566086252313,7,197.63496260376618,-0.8763109461834646,Low CLV
6056,User6056,40.0,Non-Binary,Mobile,Top,News,Night,0,176.87662510742774,1,176.87662510742774,-0.9281786076843128,Low CLV
518,User518,29.0,Male,Tablet,Bottom,,Morning,1,195.22801445193144,7,1366.5961011635202,2.044504877971916,Medium CLV
8595,User8595,62.0,Non-Binary,Mobile,Bottom,Social Media,Night,0,194.39801395142447,5,971.9900697571223,1.0585255303102694,Medium CLV
7600,User7600,52.0,Female,Desktop,,,Afternoon,0,154.93732971372646,1,154.93732971372646,-0.9829970606191075,Low CLV
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1,43.41552322351376,1,43.41552322351376,-1.261650170966588,Low CLV
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,156.48737526722405,1,156.48737526722405,-0.9791240511310458,Low CLV
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,24.425644962584272,9,219.83080466325845,-0.8208514748808567,Low CLV
3297,User3297,18.0,Female,Tablet,,,Unknown,1,23.982239275219506,3,71.94671782565851,-1.1903609194020106,Low CLV
7484,User7484,27.0,Non-Binary,Mobile,Side,,Night,0,78.24983944691743,5,391.2491972345872,-0.3925382170162774,Low CLV
6715,User6715,41.0,Male,Desktop,Side,Shopping,Unknown,0,107.95577427283983,9,971.6019684555584,1.057555803956167,Medium CLV
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,158.67333520540276,6,952.0400112324166,1.0086774688908968,Medium CLV
8653,User8653,37.0,Female,Tablet,Side,News,Unknown,0,142.99316778917094,9,1286.9385101025384,1.8454690462318855,Medium CLV
4230,User4230,35.0,Female,Tablet,,Education,Evening,1,100.2624871478147,8,802.0998971825176,0.6340307476729519,High CLV
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,69.25279993069987,8,554.0223994455989,0.014173801958221615,High CLV
6287,User6287,40.0,Female,Tablet,Bottom,,Morning,1,199.48241002838802,1,199.48241002838802,-0.8716948357807024,Low CLV
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,96.71263440247513,9,870.4137096222762,0.8047225335677917,High CLV
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,101.24966437934158,6,607.4979862760495,0.14779016872026424,High CLV
9016,User9016,28.0,Female,Mobile,,,Afternoon,0,49.45228781450045,9,445.07059033050405,-0.2580578040691661,High CLV
5810,User5810,25.0,Non-Binary,Mobile,,News,Morning,0,163.0657187749873,3,489.19715632496184,-0.14780129684169274,High CLV
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,144.86280064066796,3,434.58840192200387,-0.28424904410734847,Low CLV
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1,59.73853030197687,6,358.4311818118612,-0.4745387006954648,Low CLV
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,34.828588210851684,9,313.4572938976652,-0.586912362368615,Low CLV
9207,User9207,54.0,Female,Tablet,Top,Shopping,Unknown,0,142.48987437344834,7,997.4291206141384,1.1220886205137748,Medium CLV
