id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,price,revenue
1566,User1566,56.0,Non-Binary,Mobile,Side,News,Morning,0,30.14358533403608,0.0
9395,User9395,27.0,Female,Tablet,Top,,Evening,0,58.32769806040722,0.0
8550,User8550,29.0,Female,Desktop,Top,Social Media,Morning,0,63.364594135753286,0.0
8228,User8228,49.0,Male,Mobile,Side,,Morning,0,62.20775870540301,0.0
4034,User4034,43.0,Female,Desktop,Top,Shopping,Night,1,18.233815365797938,18.233815365797938
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1,88.97147763673424,88.97147763673424
9902,User9902,61.0,Female,Mobile,Side,Entertainment,Night,0,33.90400383298355,0.0
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,21.656342915452377,21.656342915452377
3473,User3473,40.0,Female,Desktop,Bottom,News,Night,0,89.98732718820794,0.0
8783,User8783,46.0,Female,Desktop,Top,Entertainment,Morning,0,96.0086348406778,0.0
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,87.59148555389055,87.59148555389055
6287,User6287,40.0,Female,Tablet,,,Morning,1,82.85644672523902,82.85644672523902
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,68.97177825751196,68.97177825751196
5671,User5671,61.0,Non-Binary,Mobile,Top,,Night,0,59.57716335482254,0.0
1280,User1280,28.0,Male,Tablet,Bottom,News,Unknown,0,17.828808392026914,0.0
3824,User3824,59.0,Male,Tablet,Side,,Unknown,0,46.760789176362884,0.0
3333,User3333,30.0,Male,Tablet,Top,,Unknown,1,43.54196653110826,43.54196653110826
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1,33.37784053842935,33.37784053842935
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Unknown,1,75.10781023197265,75.10781023197265
3676,User3676,54.0,Female,Mobile,,,Evening,0,54.628816157089375,0.0
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Evening,1,17.294159431688314,17.294159431688314
6679,User6679,26.0,Male,Tablet,,Entertainment,Night,1,29.81648817548302,29.81648817548302
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1,71.49328872936363,71.49328872936363
3245,User3245,40.0,Male,Desktop,Side,,Afternoon,1,16.851777354127016,16.851777354127016
8965,User8965,25.0,Female,Mobile,Bottom,,Unknown,1,86.60862226438918,86.60862226438918
4957,User4957,58.0,Male,Desktop,,Social Media,Evening,1,54.56318743125769,54.56318743125769
3208,User3208,27.0,Female,Mobile,Side,Social Media,Unknown,0,53.25279195939832,0.0
373,User373,34.0,Female,Mobile,,Education,Unknown,1,63.31670061935658,63.31670061935658
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Unknown,1,84.22128693326343,84.22128693326343
1631,User1631,53.0,Non-Binary,Mobile,Side,Shopping,Evening,0,41.30282871119738,0.0
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,71.02145373031573,71.02145373031573
5766,User5766,63.0,Male,Desktop,Side,Social Media,Unknown,1,60.9158767596212,60.9158767596212
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,34.03254431524792,34.03254431524792
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,89.07669877196422,89.07669877196422
8726,User8726,62.0,Female,Desktop,Side,,Morning,1,81.76834194462353,81.76834194462353
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,69.26066511925829,69.26066511925829
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,86.55235561848177,86.55235561848177
1141,User1141,37.0,Male,Desktop,,,Afternoon,1,88.05647808638221,88.05647808638221
9204,User9204,42.0,Female,Mobile,Bottom,Shopping,Afternoon,0,73.75266790435313,0.0
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,85.33119955273048,85.33119955273048
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,72.77243155023552,72.77243155023552
6811,User6811,24.0,Male,Mobile,Bottom,,Evening,1,71.21266945842703,71.21266945842703
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,65.67502403936659,65.67502403936659
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Unknown,1,77.74449756018771,77.74449756018771
4222,User4222,59.0,Male,Desktop,Side,,Night,0,24.274459476376634,0.0
5690,User5690,34.0,Male,Tablet,Side,Shopping,Morning,0,89.27836832790356,0.0
4845,User4845,57.0,Female,Desktop,Bottom,Social Media,Afternoon,0,88.46591749707088,0.0
4254,User4254,19.0,Male,Desktop,Bottom,,Unknown,1,12.632255473110323,12.632255473110323
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,84.32350755082864,84.32350755082864
6237,User6237,32.0,Non-Binary,Mobile,,News,Morning,1,21.598288072610067,21.598288072610067
7942,User7942,29.0,Male,Tablet,Top,Education,Night,0,40.16069688332277,0.0
7431,User7431,62.0,Male,Mobile,Bottom,,Evening,0,76.9157430662447,0.0
8174,User8174,20.0,Female,Mobile,,,Afternoon,1,24.46839064434774,24.46839064434774
5413,User5413,53.0,Female,Mobile,Bottom,,Morning,0,83.6170321707156,0.0
6167,User6167,20.0,Male,Mobile,,Shopping,Night,1,84.89207601619677,84.89207601619677
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,55.67209603847526,55.67209603847526
3966,User3966,28.0,Male,Tablet,Top,Shopping,Night,0,10.574728454515022,0.0
4348,User4348,62.0,Female,Desktop,Top,Shopping,Afternoon,1,35.83343198574215,35.83343198574215
7547,User7547,37.0,Female,Desktop,Bottom,,Night,0,65.5234226538168,0.0
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,98.30675602246811,98.30675602246811
7973,User7973,28.0,Female,Mobile,,,Morning,1,66.86321743150015,66.86321743150015
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,33.38232229577439,33.38232229577439
4945,User4945,31.0,Male,Tablet,,,Morning,1,67.06051327896502,67.06051327896502
7712,User7712,49.0,Non-Binary,Desktop,Side,Education,Afternoon,0,58.59868417442699,0.0
1911,User1911,23.0,Non-Binary,Tablet,Side,Entertainment,Morning,0,80.18608556360293,0.0
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,19.628257494426258,19.628257494426258
2470,User2470,20.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0,78.49251122518253,0.0
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,58.71399208084993,58.71399208084993
1529,User1529,20.0,Female,Mobile,,Entertainment,Afternoon,1,96.66928034730952,96.66928034730952
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0,40.76849494348175,0.0
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,66.93597038205533,66.93597038205533
6193,User6193,29.0,Female,Desktop,,Shopping,Afternoon,1,93.88252949590157,93.88252949590157
4791,User4791,34.0,Non-Binary,Mobile,,News,Morning,0,19.225875519161132,0.0
8514,User8514,47.0,Female,Mobile,Side,,Unknown,0,94.3505638512806,0.0
4756,User4756,59.0,Non-Binary,Mobile,,Education,Evening,1,71.9097150070732,71.9097150070732
2483,User2483,53.0,Non-Binary,Mobile,,,Afternoon,0,16.10533531946547,0.0
7688,User7688,57.0,Male,Mobile,,,Evening,1,37.086721025213464,37.086721025213464
8662,User8662,40.0,Male,Mobile,Bottom,,Night,0,73.73548797807534,0.0
245,User245,32.0,Non-Binary,Tablet,Side,,Afternoon,0,16.061554132189453,0.0
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1,62.39534141586459,62.39534141586459
3604,User3604,49.0,Male,Tablet,,,Unknown,1,41.129475125766106,41.129475125766106
2964,User2964,40.0,Non-Binary,Mobile,Side,,Night,1,65.88239659907293,65.88239659907293
7086,User7086,30.0,Non-Binary,Mobile,Top,,Unknown,1,14.116783043126157,14.116783043126157
6056,User6056,40.0,Non-Binary,Mobile,Top,News,Night,0,88.43831255371387,0.0
518,User518,29.0,Male,Tablet,Bottom,,Morning,1,97.61400722596572,97.61400722596572
8595,User8595,62.0,Non-Binary,Mobile,Bottom,Social Media,Night,0,97.19900697571224,0.0
7600,User7600,52.0,Female,Desktop,,,Afternoon,0,77.46866485686323,0.0
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1,21.70776161175688,21.70776161175688
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,78.24368763361203,78.24368763361203
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,12.212822481292136,12.212822481292136
3297,User3297,18.0,Female,Tablet,,,Unknown,1,11.991119637609753,11.991119637609753
7484,User7484,27.0,Non-Binary,Mobile,Side,,Night,0,39.12491972345872,0.0
6715,User6715,41.0,Male,Desktop,Side,Shopping,Unknown,0,53.977887136419916,0.0
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,79.33666760270138,79.33666760270138
8653,User8653,37.0,Female,Tablet,Side,News,Unknown,0,71.49658389458547,0.0
4230,User4230,35.0,Female,Tablet,,Education,Evening,1,50.13124357390735,50.13124357390735
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,34.62639996534993,34.62639996534993
6287,User6287,40.0,Female,Tablet,Bottom,,Morning,1,99.74120501419401,99.74120501419401
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,48.356317201237566,48.356317201237566
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,50.62483218967079,50.62483218967079
9016,User9016,28.0,Female,Mobile,,,Afternoon,0,24.726143907250226,0.0
5810,User5810,25.0,Non-Binary,Mobile,,News,Morning,0,81.53285938749364,0.0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,72.43140032033398,72.43140032033398
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1,29.869265150988436,29.869265150988436
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,17.414294105425842,17.414294105425842
9207,User9207,54.0,Female,Tablet,Top,Shopping,Unknown,0,71.24493718672417,0.0
6756,User6756,29.0,Non-Binary,Tablet,Side,,Night,0,68.90600928530216,0.0
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,34.59335742983884,34.59335742983884
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1,95.57772060253693,95.57772060253693
6854,User6854,32.0,Male,Mobile,,,Night,1,23.59521026028102,23.59521026028102
3412,User3412,20.0,Non-Binary,Desktop,Top,Social Media,Morning,0,48.91013209383417,0.0
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1,94.9254328150839,94.9254328150839
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,47.775458523351006,47.775458523351006
8459,User8459,38.0,Non-Binary,Tablet,Bottom,,Unknown,1,67.4673352897677,67.4673352897677
1370,User1370,52.0,Female,Desktop,Bottom,,Unknown,1,45.78349581665149,45.78349581665149
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,Unknown,1,34.67936821138031,34.67936821138031
9806,User9806,58.0,Male,Tablet,Bottom,,Evening,1,98.55798831638454,98.55798831638454
7185,User7185,63.0,Female,Desktop,Side,Entertainment,Evening,0,46.84006056835387,0.0
6838,User6838,54.0,Non-Binary,Tablet,Top,Shopping,Morning,0,90.4689283311221,0.0
6596,User6596,24.0,Male,Desktop,Top,Shopping,Evening,0,30.695914530197758,0.0
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,29.1794233622575,29.1794233622575
9629,User9629,36.0,Female,Tablet,,News,Morning,0,12.802067459606022,0.0
6167,User6167,20.0,Male,Mobile,Side,Shopping,Unknown,1,68.65001428382965,68.65001428382965
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,43.1673709351385,43.1673709351385
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,87.79224248556733,87.79224248556733
4465,User4465,36.0,Male,Mobile,Side,,Evening,0,52.588891602240146,0.0
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,97.13740851232495,97.13740851232495
9261,User9261,25.0,Male,Mobile,Bottom,News,Night,0,26.697296413280903,0.0
5066,User5066,46.0,Non-Binary,Mobile,,,Unknown,1,88.17608511600497,88.17608511600497
3044,User3044,34.0,Male,Desktop,Top,,Night,1,79.89371675125676,79.89371675125676
6401,User6401,45.0,Female,Mobile,Side,Social Media,Morning,1,79.38296601796468,79.38296601796468
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,86.03049053051988,86.03049053051988
3118,User3118,57.0,Male,Mobile,Top,,Evening,1,78.4921591848699,78.4921591848699
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,66.35982894682738,66.35982894682738
8028,User8028,53.0,Male,Desktop,Bottom,Social Media,Evening,0,21.81203899141488,0.0
8561,User8561,52.0,Male,Mobile,,,Evening,1,12.927356154212672,12.927356154212672
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,92.87630630341182,92.87630630341182
1588,User1588,38.0,Non-Binary,Mobile,Top,,Unknown,0,65.49852830686643,0.0
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,81.68835618785587,81.68835618785587
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,53.3370116361295,53.3370116361295
8817,User8817,53.0,Male,Tablet,Bottom,Education,Unknown,1,20.557737006615504,20.557737006615504
3313,User3313,37.0,Female,Mobile,,News,Afternoon,0,21.26672129822954,0.0
3747,User3747,58.0,Non-Binary,Desktop,Bottom,Social Media,Night,0,71.70087585060742,0.0
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,48.72753054095164,48.72753054095164
8769,User8769,60.0,Non-Binary,Mobile,Side,,Evening,0,28.047225403030303,0.0
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,54.24350920672932,54.24350920672932
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1,15.778804336762068,15.778804336762068
7511,User7511,31.0,Female,Desktop,,Shopping,Unknown,1,62.37742617229589,62.37742617229589
5329,User5329,54.0,Male,Tablet,Side,,Unknown,1,34.209406399158794,34.209406399158794
4321,User4321,55.0,Male,Desktop,Bottom,Shopping,Afternoon,0,81.78031905734693,0.0
4119,User4119,30.0,Non-Binary,Desktop,Top,,Night,0,37.932576303121635,0.0
1021,User1021,47.0,Non-Binary,Mobile,Side,News,Unknown,0,50.969813417362104,0.0
3044,User3044,34.0,Male,Desktop,Top,News,Night,1,11.045848591729058,11.045848591729058
1214,User1214,26.0,Female,Mobile,Bottom,,Evening,1,16.5202199015103,16.5202199015103
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1,45.32442007660163,45.32442007660163
6693,User6693,51.0,Male,Mobile,Bottom,Social Media,Evening,0,53.19449512454111,0.0
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,64.00184933073734,64.00184933073734
188,User188,56.0,Female,Tablet,Bottom,News,Morning,1,36.24963208383729,36.24963208383729
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,72.54836975138883,72.54836975138883
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,87.41101574702842,87.41101574702842
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,80.18658900040148,80.18658900040148
5962,User5962,41.0,Non-Binary,Tablet,Top,,Afternoon,0,13.565694281352144,0.0
7168,User7168,38.0,Female,Desktop,Top,Entertainment,Evening,0,53.24562525320461,0.0
6401,User6401,45.0,Female,Mobile,Side,,Morning,1,19.44371605763574,19.44371605763574
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,31.78405142762747,31.78405142762747
3982,User3982,22.0,Female,Tablet,Bottom,Education,Morning,0,98.79963339404318,0.0
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1,22.824598861136188,22.824598861136188
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,54.899933810622045,54.899933810622045
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,65.63401608863072,65.63401608863072
2485,User2485,57.0,Non-Binary,Mobile,,,Night,1,73.22184734896936,73.22184734896936
3044,User3044,34.0,Male,Desktop,Top,,Night,1,60.36838151382227,60.36838151382227
2122,User2122,62.0,Non-Binary,Tablet,Side,Shopping,Night,0,10.87937626772653,0.0
8174,User8174,20.0,Female,Mobile,Bottom,,Unknown,1,39.38151774195927,39.38151774195927
3375,User3375,52.0,Non-Binary,Mobile,Bottom,Education,Morning,1,56.59404790462403,56.59404790462403
6765,User6765,46.0,Female,Tablet,Side,,Morning,1,17.907984923035002,17.907984923035002
6390,User6390,46.0,Male,Mobile,Bottom,,Unknown,0,41.55642380882627,0.0
1721,User1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1,12.98827979122299,12.98827979122299
8115,User8115,20.0,Female,Mobile,Top,Social Media,Afternoon,1,17.072064743951866,17.072064743951866
9059,User9059,47.0,Female,Mobile,,Shopping,Morning,0,45.72309485814365,0.0
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,21.94441786387543,21.94441786387543
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Unknown,1,61.07867634354023,61.07867634354023
5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1,72.05184722235391,72.05184722235391
4029,User4029,21.0,Female,Desktop,Side,News,Afternoon,1,82.05280291981745,82.05280291981745
1410,User1410,19.0,Female,Desktop,Top,Shopping,Evening,0,28.01352198203291,0.0
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,25.07343240331628,25.07343240331628
3287,User3287,24.0,Male,Mobile,Bottom,,Morning,0,19.411105630096024,0.0
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,67.2787224589273,67.2787224589273
2602,User2602,61.0,Female,Desktop,,Shopping,Afternoon,1,73.5828153838211,73.5828153838211
5907,User5907,61.0,Non-Binary,Mobile,Top,,Afternoon,0,12.842753034307783,0.0
8922,User8922,26.0,Non-Binary,Mobile,Side,,Evening,0,94.25910216193208,0.0
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,14.677415528632517,14.677415528632517
2602,User2602,61.0,Female,Desktop,Side,Shopping,Afternoon,1,58.71667017709634,58.71667017709634
8273,User8273,22.0,Male,Tablet,,,Night,0,73.81544675058248,0.0
5533,User5533,22.0,Male,Tablet,Bottom,,Afternoon,0,88.3872211371477,0.0
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1,74.2678238919185,74.2678238919185
3801,User3801,26.0,Non-Binary,Desktop,,,Evening,1,82.15552747628126,82.15552747628126
4029,User4029,21.0,Female,Desktop,,News,Afternoon,1,40.55051732885255,40.55051732885255
498,User498,32.0,Non-Binary,Desktop,Bottom,News,Night,0,83.3342602371861,0.0
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1,17.210336174620764,17.210336174620764
7583,User7583,24.0,Female,Tablet,Side,,Night,0,90.53349904544748,0.0
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,59.28331385383626,59.28331385383626
2156,User2156,46.0,Female,Tablet,,,Unknown,1,83.55679929662443,83.55679929662443
4593,User4593,54.0,Male,Desktop,Side,News,Evening,0,50.70864560664701,0.0
5198,User5198,47.0,Male,Desktop,Bottom,,Unknown,1,67.92199256768725,67.92199256768725
7630,User7630,23.0,Non-Binary,Desktop,Top,Entertainment,Morning,0,57.37623948425019,0.0
470,User470,24.0,Male,Mobile,Side,News,Evening,0,75.84305695797987,0.0
3463,User3463,25.0,Female,Tablet,Bottom,Education,Morning,0,17.34669838275306,0.0
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,15.431687559150742,15.431687559150742
6248,User6248,48.0,Female,Mobile,Top,,Evening,1,32.23929106091318,32.23929106091318
9090,User9090,41.0,Male,Desktop,Side,,Unknown,1,24.359021210186953,24.359021210186953
496,User496,40.0,Male,Tablet,Side,,Night,0,88.46052099329815,0.0
7086,User7086,30.0,Non-Binary,Mobile,,,Morning,1,29.72925886222399,29.72925886222399
1752,User1752,44.0,Female,Mobile,,,Morning,0,97.82787302372182,0.0
1529,User1529,20.0,Female,Mobile,,,Afternoon,1,40.320621259399616,40.320621259399616
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1,26.390612411982936,26.390612411982936
3972,User3972,19.0,Female,Mobile,Top,,Morning,0,81.07286564282312,0.0
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,69.28369979507886,69.28369979507886
6652,User6652,41.0,Male,Tablet,Side,,Morning,0,54.837614480782506,0.0
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,59.982719584386814,59.982719584386814
1529,User1529,20.0,Female,Mobile,,,Afternoon,1,74.72816004450374,74.72816004450374
1160,User1160,48.0,Female,Desktop,Side,,Afternoon,0,30.560926719816884,0.0
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,99.67005244510678,99.67005244510678
3583,User3583,28.0,Female,Mobile,Side,,Unknown,0,97.73138459321048,0.0
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,68.52931177122431,68.52931177122431
6412,User6412,46.0,Male,Desktop,Top,Social Media,Night,0,27.958820583623062,0.0
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,71.22054181881622,71.22054181881622
2981,User2981,37.0,Non-Binary,Tablet,Side,,Evening,0,16.497856808125825,0.0
8890,User8890,44.0,Female,Tablet,Bottom,,Night,0,12.758725198522546,0.0
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,33.19145996600923,33.19145996600923
1524,User1524,24.0,Male,Mobile,Bottom,,Unknown,1,51.636066106538465,51.636066106538465
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1,88.14452548675425,88.14452548675425
8794,User8794,45.0,Non-Binary,Desktop,Top,Social Media,Unknown,0,75.44521627896772,0.0
3375,User3375,52.0,Non-Binary,Mobile,Bottom,,Morning,1,76.84358690799829,76.84358690799829
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1,48.29440010032678,48.29440010032678
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,41.13414932922666,41.13414932922666
1879,User1879,61.0,Male,Desktop,Side,,Evening,0,43.393488668614246,0.0
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,98.88846073624521,98.88846073624521
373,User373,34.0,Female,Mobile,Top,Education,Unknown,1,13.609827227123423,13.609827227123423
5684,User5684,56.0,Male,Tablet,Side,,Evening,0,88.03283465102037,0.0
8761,User8761,43.0,Male,Desktop,Bottom,Education,Afternoon,0,62.080786771515406,0.0
9603,User9603,28.0,Non-Binary,Tablet,Bottom,Education,Afternoon,0,49.47538772706314,0.0
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,75.27318943736229,75.27318943736229
8789,User8789,44.0,Female,Desktop,Top,,Evening,1,53.80020472822326,53.80020472822326
6576,User6576,62.0,Female,Desktop,Bottom,,Morning,1,88.60809142734945,88.60809142734945
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,91.06316776101326,91.06316776101326
5273,User5273,64.0,Female,Desktop,Bottom,News,Unknown,0,47.95488341861099,0.0
6616,User6616,63.0,Male,Desktop,Bottom,,Evening,0,34.914501751154646,0.0
3565,User3565,62.0,Female,Desktop,Side,,Evening,0,63.3115295734026,0.0
2083,User2083,60.0,Female,Desktop,Top,News,Afternoon,0,92.11270110550218,0.0
6984,User6984,55.0,Male,Tablet,,News,Unknown,0,28.95959701050999,0.0
6409,User6409,52.0,Male,Desktop,,,Night,1,66.06699252071346,66.06699252071346
4361,User4361,29.0,Male,Tablet,,Education,Afternoon,1,66.84041980832686,66.84041980832686
39,User39,27.0,Non-Binary,Tablet,Top,Education,Evening,0,75.98017201737528,0.0
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1,21.841091661453383,21.841091661453383
9521,User9521,44.0,Male,Desktop,Top,,Evening,0,74.42424682138797,0.0
9399,User9399,37.0,Male,Desktop,Bottom,Entertainment,Evening,0,91.81292685990769,0.0
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,26.171479798321776,26.171479798321776
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Unknown,1,31.378899243148986,31.378899243148986
6210,User6210,57.0,Male,Tablet,Bottom,,Morning,0,97.42555846374756,0.0
1670,User1670,44.0,Non-Binary,Tablet,Top,,Night,0,26.28792574385408,0.0
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1,86.89465840326213,86.89465840326213
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,54.30500708032313,54.30500708032313
6189,User6189,50.0,Female,Mobile,Top,,Unknown,0,32.25079669628593,0.0
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,88.36749111452603,88.36749111452603
6113,User6113,22.0,Male,Mobile,Bottom,Education,Unknown,0,50.077472950239894,0.0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Unknown,1,56.333561853672116,56.333561853672116
4015,User4015,44.0,Male,Tablet,,,Unknown,1,42.33100324597891,42.33100324597891
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,63.36557662914347,63.36557662914347
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,24.717148532652047,24.717148532652047
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,45.197338298658465,45.197338298658465
4288,User4288,62.0,Non-Binary,Tablet,Top,,Night,0,97.24710901017588,0.0
5082,User5082,44.0,Female,Mobile,Top,Shopping,Afternoon,1,33.23200894310148,33.23200894310148
7231,User7231,38.0,Male,Mobile,Side,,Evening,0,69.1062998087163,0.0
6251,User6251,44.0,Non-Binary,Mobile,Side,,Morning,1,39.267105780222536,39.267105780222536
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Unknown,1,79.61258131179406,79.61258131179406
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,21.778629464651484,21.778629464651484
8903,User8903,24.0,Male,Tablet,Side,Social Media,Evening,0,97.28389405706902,0.0
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1,50.841058724527535,50.841058724527535
9918,User9918,24.0,Non-Binary,Tablet,,News,Unknown,0,31.244541701181756,0.0
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,16.614707259701138,16.614707259701138
1420,User1420,62.0,Non-Binary,Desktop,,News,Morning,1,25.27821145787867,25.27821145787867
6467,User6467,30.0,Non-Binary,Desktop,Side,,Unknown,1,56.77965537004159,56.77965537004159
8994,User8994,34.0,Female,Mobile,Bottom,Entertainment,Morning,1,40.33028587881577,40.33028587881577
8386,User8386,44.0,Non-Binary,Mobile,Bottom,Entertainment,Unknown,0,84.59950292943485,0.0
6074,User6074,35.0,Male,Mobile,Bottom,,Unknown,1,48.779877129562536,48.779877129562536
3299,User3299,44.0,Non-Binary,Tablet,,News,Evening,1,32.384284532886696,32.384284532886696
6487,User6487,19.0,Male,Tablet,Side,,Unknown,1,65.5430487943627,65.5430487943627
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,73.60994951969013,73.60994951969013
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1,25.033771711085485,25.033771711085485
9708,User9708,38.0,Male,Tablet,Side,Shopping,Night,0,25.08572946594859,0.0
5501,User5501,28.0,Non-Binary,Mobile,Bottom,,Evening,1,13.300428424018868,13.300428424018868
2096,User2096,48.0,Non-Binary,Desktop,Top,,Unknown,1,76.27618135590765,76.27618135590765
6487,User6487,19.0,Male,Tablet,Side,,Unknown,1,69.74240748596246,69.74240748596246
3297,User3297,18.0,Female,Tablet,Bottom,,Night,1,52.71677881748325,52.71677881748325
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1,85.97534040722775,85.97534040722775
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,82.51031376550479,82.51031376550479
5982,User5982,43.0,Female,Tablet,Top,,Evening,0,62.6818927957077,0.0
